,Column1,Column2,Column3
92744,1,B,0.628607196414812
92745,4,C,0.956511379578895
92746,1,C,0.10639096246229185
92747,2,B,0.9269339317428901
92748,5,B,0.9006009133642378
92749,2,B,0.2687000619878287
92750,8,A,0.777557453951926
92751,5,B,0.4261548992699349
92752,5,B,0.6827052734960288
92753,9,B,0.4505919921434607
92754,1,A,0.19040511369389912
92755,5,B,0.6082221546026273
92756,1,B,0.987415294110342
92757,3,C,0.7093495852649175
92758,7,B,0.0992108937446401
92759,5,A,0.301240043984602
92760,2,C,0.3369336047057808
92761,8,A,0.42543760662104246
92762,1,C,0.8704629804640679
92763,7,C,0.8692789274434654
92764,9,C,0.6356374889308961
92765,6,A,0.030654636232608
92766,2,A,0.6562394604848257
92767,4,A,0.01267507488327091
92768,0,B,0.9415447475139693
92769,5,A,0.693536406307223
92770,7,A,0.041123660260652395
92771,5,C,0.9300759043559574
92772,4,A,0.4843090284321254
92773,1,B,0.36692600539660636
92774,1,A,0.21114377311131372
92775,7,A,0.6070041791988185
92776,9,A,0.2819061917234763
92777,7,A,0.23275156516461615
92778,2,A,0.530570751108343
92779,6,C,0.6009712848789404
92780,7,C,0.7210568653168975
92781,2,B,0.03197749797584182
92782,0,C,0.4988313901128292
92783,1,C,0.607151340390556
92784,0,A,0.9022205409134302
92785,4,A,0.8755123035059398
92786,0,A,0.46276584840728774
92787,5,B,0.29856007456932687
92788,2,C,0.14050771929203765
92789,1,A,0.5084118644485297
92790,4,A,0.7002542577761445
92791,4,A,0.8093096210941183
92792,6,C,0.05172337924704962
92793,9,C,0.5417786366622674
92794,0,B,0.9498546475669005
92795,6,B,0.9340722073540102
92796,7,A,0.1880902260614039
92797,2,B,0.2863424842786163
92798,0,C,0.6923719005065566
92799,9,B,0.9388968663937876
92800,8,B,0.961657657149727
92801,4,A,0.9827870557631051
92802,6,A,0.7301958913069322
92803,3,C,0.6950815053228232
92804,2,B,0.8032929234943609
92805,9,A,0.8708901516957681
92806,9,B,0.7032128617778306
92807,1,B,0.23629188273157753
92808,6,C,0.8229035919081609
92809,9,B,0.16127275185059242
92810,3,C,0.4937240921074717
92811,4,A,0.037760155932879624
92812,5,B,0.110032640001823
92813,0,B,0.4165756493121555
92814,7,C,0.30905874373369524
92815,8,C,0.6413059562806703
92816,1,B,0.8015223616553763
92817,2,B,0.8732722841455356
92818,7,B,0.07282041679684492
92819,4,A,0.35785837922097696
92820,7,C,0.012533167662686195
92821,4,B,0.7196776705929397
92822,1,C,0.13270417197646134
92823,8,A,0.18401887859564703
92824,3,A,0.7798478064501361
92825,8,A,0.7500598945682577
92826,0,C,0.18248590896890204
92827,6,B,0.0068447802976149275
92828,1,B,0.09611334855852738
92829,8,B,0.6887923575184283
92830,6,A,0.37700074842684883
92831,0,B,0.3809241024616741
92832,6,C,0.697392851842362
92833,8,A,0.6775457967660476
92834,5,B,0.9911341217601836
92835,4,A,0.4773078076388849
92836,6,C,0.45968605335365664
92837,4,B,0.7529841345527949
92838,4,A,0.9605396300526285
92839,3,B,0.9726413985048732
92840,4,C,0.5424077276510285
92841,1,C,0.3388729819985321
92842,0,C,0.2961648878375658
92843,5,B,0.6318377060564989
92844,7,C,0.6629107930451991
92845,4,B,0.9564696444810302
92846,0,C,0.12165046365654564
92847,0,A,0.11416740242119339
92848,2,A,0.5241892779550713
92849,1,A,0.12912308107978698
92850,1,B,0.19108443030910294
92851,9,A,0.029277813286879284
92852,0,A,0.3863383504738839
92853,7,A,0.7141132669007186
92854,2,A,0.09993532482456646
92855,8,A,0.1062473162225741
92856,3,B,0.5488071234052078
92857,4,C,0.7856837840661648
92858,9,C,0.17232291585502146
92859,3,A,0.9532890758293049
92860,1,B,0.7310319554186977
92861,2,B,0.4370062218010491
92862,0,B,0.24725266296101123
92863,5,B,0.3149586523485599
92864,4,A,0.06960899003901788
92865,5,A,0.8061616089996766
92866,4,C,0.035515103582851926
92867,7,C,0.9182586112771273
92868,3,C,0.980957352901186
92869,6,C,0.7681528647494937
92870,2,A,0.6380970321757098
92871,9,C,0.34373972578324774
92872,3,C,0.19473691614145205
92873,7,B,0.7940436488972783
92874,8,C,0.3534490737956414
92875,6,A,0.7108818745644897
92876,7,B,0.6078543131668768
92877,6,A,0.9942358893003153
92878,4,C,0.2229373439903497
92879,7,A,0.2543221151123599
92880,6,C,0.2609611678221516
92881,6,C,0.8226441456118114
92882,7,A,0.24715385938079726
92883,7,B,0.27822266481286273
92884,3,A,0.8148844615788184
92885,7,A,0.221341599715015
92886,0,B,0.2561291814242376
92887,9,A,0.5275440565719757
92888,7,A,0.06777103796211137
92889,2,C,0.43355631365448943
92890,2,A,0.7234998044625043
92891,2,C,0.3710896751329753
92892,0,A,0.7759976901299859
92893,5,A,0.7012948279102676
92894,4,A,0.8161314568425786
92895,9,C,0.0810033159090573
92896,6,C,0.330436895025496
92897,2,A,0.35717881079442515
92898,3,A,0.42389862270163225
92899,8,C,0.7399586398059806
92900,0,C,0.3808096521868415
92901,8,B,0.3974646559501396
92902,7,B,0.9117697748629287
92903,3,C,0.010874530787258752
92904,9,B,0.36259046416312046
92905,6,A,0.275133151950652
92906,7,B,0.4271741642124778
92907,0,A,0.0993481487153256
92908,0,A,0.19067875051975625
92909,9,C,0.6703803380158703
92910,1,A,0.8496795263330396
92911,7,B,0.06642797150958735
92912,4,C,0.8184477475365686
92913,3,C,0.5616218285178334
92914,1,B,0.47543680041992054
92915,3,B,0.5659019766919726
92916,4,B,0.3020377761363553
92917,6,A,0.11861090378585515
92918,4,C,0.34462568736546184
92919,1,A,0.04283935900652369
92920,7,B,0.7971058451878064
92921,6,B,0.5979366452404384
92922,5,B,0.3261529499110716
92923,0,A,0.47949789285716027
92924,3,C,0.13444034436866903
92925,4,C,0.5626588918303217
92926,0,B,0.8585508542955156
92927,3,B,0.3287007837618813
92928,2,C,0.4073120405870808
92929,2,C,0.5465799118276937
92930,6,C,0.3748492748126886
92931,9,B,0.4223303184606788
92932,9,C,0.03910823309018141
92933,6,C,0.19862485373045713
92934,6,A,0.10710290645077203
92935,5,A,0.4741168694879576
92936,5,B,0.1359902759619307
92937,9,C,0.06269697442181876
92938,6,B,0.25372713652616286
92939,2,C,0.23496272486586545
92940,8,A,0.5415382448913219
92941,2,B,0.49559953732550976
92942,6,C,0.7458138060885522
92943,2,B,0.2444913730337862
92944,4,B,0.5189667765938718
92945,6,B,0.8246196778123518
92946,4,A,0.618534324056419
92947,4,A,0.738876214448948
92948,4,C,0.16770443400925994
92949,4,C,0.17523725870422668
92950,2,A,0.8975316257158366
92951,0,C,0.09797804701918322
92952,2,B,0.5891094123742645
92953,1,B,0.9970097845262358
92954,2,B,0.804655150971525
92955,8,A,0.8205970733728009
92956,2,B,0.7945689837950742
92957,4,C,0.13858338615150767
92958,4,A,0.7677230195936138
92959,9,B,0.5238621626650842
92960,2,A,0.6569621424744019
92961,9,A,0.08317406831487961
92962,8,A,0.41685937791035177
92963,5,A,0.26568978873608895
92964,0,B,0.7289801924120739
92965,2,A,0.30892493592195625
92966,0,B,0.19728381470144096
92967,2,A,0.977274881766985
92968,2,A,0.07698069052043843
92969,0,B,0.766206116907672
92970,8,B,0.49669466206043145
92971,1,B,0.29911422458918324
92972,1,C,0.25267183906477053
92973,4,C,0.3789694348483674
92974,6,A,0.3895107189975672
92975,8,B,0.9805254320286396
92976,9,B,0.07102521118383598
92977,1,A,0.9542228330673731
92978,2,A,0.1549672959991215
92979,3,B,0.5799861537625044
92980,3,C,0.8068144862091803
92981,0,C,0.5824743498940544
92982,3,A,0.5542700181733443
92983,0,B,0.9097753374015035
92984,3,B,0.023689515570939235
92985,7,A,0.6638784469518467
92986,7,A,0.6058083196639009
92987,6,A,0.4918358532140775
92988,1,A,0.6075341859880777
92989,9,A,0.40611589790202673
92990,4,B,0.5901044512781342
92991,7,A,0.9044225795557272
92992,4,A,0.17187057293192054
92993,3,A,0.8115451225642587
92994,9,A,0.996167170006822
92995,7,B,0.2890886392484959
92996,5,C,0.8024869367367566
92997,7,A,0.15890858554126652
92998,4,B,0.14675730512149654
92999,7,C,0.5133106984627823
93000,5,C,0.6045292989357993
93001,7,B,0.7966938062124923
93002,2,A,0.8619443052517337
93003,3,A,0.6324270732057147
93004,4,A,0.7899254158828763
93005,5,A,0.6236502567767038
93006,1,B,0.43980618911781055
93007,7,C,0.6841273984942249
93008,7,C,0.27367595452116966
93009,4,C,0.4875284459706405
93010,4,C,0.17647059128007136
93011,5,B,0.07900111266056864
93012,5,B,0.5904147966445065
93013,2,C,0.9111557214205894
93014,5,A,0.2468128183939372
93015,0,C,0.8801769306193601
93016,8,B,0.32685635526592105
93017,6,A,0.0018680497875158686
93018,2,C,0.5949293529036173
93019,3,C,0.12058366196298687
93020,2,A,0.0651915298239435
93021,6,A,0.5393239028458469
93022,2,A,0.6040949977589247
93023,8,C,0.5138704560091452
93024,8,C,0.2979841093579936
93025,8,A,0.29914962214721663
93026,6,C,0.2925962788304648
93027,8,A,0.7483072268047476
93028,2,B,0.5222367839496197
93029,6,C,0.33178798048371927
93030,6,B,0.6696226996226896
93031,5,C,0.6186802131886789
93032,6,B,0.8343394779217271
93033,8,C,0.9858242609987546
93034,3,C,0.7520061199685699
93035,8,B,0.18307004664450666
93036,8,B,0.18752339602141388
93037,1,A,0.859612641411811
93038,8,C,0.22065405930658377
93039,9,B,0.10924496307493792
93040,7,C,0.9518649222686699
93041,5,A,0.38109311870800977
93042,2,A,0.5847996756837477
93043,6,C,0.7785828641184703
93044,4,A,0.028362738986444702
93045,5,A,0.9351676654053194
93046,4,C,0.7556639709835318
93047,0,B,0.5877949335096152
93048,0,A,0.8738431058456018
93049,8,A,0.010723755902964593
93050,5,B,0.9003747713927842
93051,0,C,0.6990823601792969
93052,4,A,0.38138053592791854
93053,0,A,0.35685702230456373
93054,5,A,0.9952662923037965
93055,4,A,0.7465810385527236
93056,8,B,0.4124179174645751
93057,9,A,0.3001497682621208
93058,7,B,0.9219236686659767
93059,6,A,0.2364537455509823
93060,3,C,0.7745197028445624
93061,7,A,0.8197595080203421
93062,1,C,0.5139749147838051
93063,1,B,0.18205920190182656
93064,6,C,0.7719658197373136
93065,3,B,0.8588515490696975
93066,3,C,0.08203826693589578
93067,5,B,0.40725787577385875
93068,0,A,0.24543242966744672
93069,2,A,0.6399507981283042
93070,5,C,0.526481155269588
93071,3,C,0.1509496115592034
93072,7,B,0.3013794101864231
93073,9,B,0.020994713093843043
93074,7,C,0.7134139765737652
93075,7,A,0.2197322174360392
93076,1,B,0.5702434637559365
93077,4,A,0.4438147079127863
93078,0,C,0.5993895078015713
93079,9,B,0.9637061598326473
93080,4,B,0.9440336496565488
93081,7,B,0.28240368840368113
93082,5,A,0.9027428076957239
93083,4,A,0.8646776035396675
93084,4,B,0.603147528526427
93085,4,B,0.7856725731571202
93086,2,A,0.12868746271550502
93087,7,A,0.822492283774297
93088,5,C,0.5946704062158952
93089,3,B,0.4056165932488025
93090,1,C,0.7731177017392281
93091,1,C,0.9386624795087773
93092,0,C,0.9111456998094096
93093,6,C,0.7681788919145701
93094,5,A,0.5029050516613418
93095,5,B,0.13831229274919288
93096,6,C,0.30982389090078033
93097,3,B,0.3666636209917291
93098,8,C,0.6019178202538261
93099,0,C,0.5092039658078042
93100,4,A,0.3797781931040072
93101,8,A,0.49029716444798166
93102,8,A,0.4566840761218405
93103,3,B,0.9250093361681114
93104,2,A,0.6128549286354813
93105,7,A,0.4718645596083655
93106,4,B,0.7287993075442497
93107,6,A,0.5098225723551564
93108,8,C,0.2441500690443983
93109,7,A,0.21120287568979412
93110,2,C,0.7372782119955846
93111,2,B,0.9469484841888469
93112,0,A,0.6528069871528291
93113,6,B,0.91823580893884
93114,0,B,0.8770358321562983
93115,3,B,0.6737286877219434
93116,7,B,0.15754739260812822
93117,7,B,0.0320114146332785
93118,4,C,0.2420662942895856
93119,8,A,0.425406372212762
93120,2,A,0.10149478473497153
93121,4,B,0.4306306401227965
93122,3,B,0.8352722044278631
93123,4,C,0.2500042575377971
93124,2,C,0.6875534749506507
93125,1,A,0.1666281743164726
93126,4,C,0.03628224482991538
93127,6,A,0.7757903488731323
93128,7,A,0.18929764527730908
93129,7,A,0.7711212422869456
93130,9,B,0.6495016151436939
93131,4,C,0.8399032737243844
93132,3,C,0.41422759872121206
93133,8,C,0.8457996980899051
93134,4,A,0.1065691652766726
93135,6,B,0.02974734959671721
93136,2,B,0.18048168855647784
93137,3,C,0.2979171742868191
93138,7,B,0.2600726682512374
93139,0,C,0.7802370148597262
93140,8,B,0.4425015147672129
93141,3,A,0.08748410960309949
93142,3,A,0.11683036671748004
93143,1,C,0.3907584448001489
93144,9,B,0.39147900087682497
93145,5,A,0.0764760260244911
93146,2,B,0.17363564669680953
93147,1,A,0.5802111306305948
93148,3,A,0.10747257428058232
93149,8,A,0.2026664262659662
93150,9,A,0.16854590657374657
93151,4,B,0.9937373756713662
93152,2,A,0.6338649552994194
93153,1,B,0.5700338950897353
93154,8,B,0.7211434455629265
93155,1,A,0.6385372992070547
93156,9,A,0.5992948576421883
93157,1,C,0.33249786810433335
93158,0,B,0.7455024724688397
93159,8,B,0.2540934776102537
93160,9,B,0.21223107705837463
93161,0,A,0.05298478578486676
93162,0,B,0.37516752631235395
93163,5,A,0.24802233036589372
93164,6,B,0.9526652068258609
93165,2,B,0.15276022330367167
93166,0,B,0.7177394203071559
93167,8,B,0.3852977302809184
93168,3,A,0.5845823663997327
93169,0,C,0.4979092155168725
93170,0,A,0.13408703099756492
93171,8,A,0.6751101528290133
93172,1,B,0.10020281440050449
93173,6,C,0.3742168603771563
93174,5,C,0.6014155958489517
93175,4,B,0.9935899104053281
93176,2,B,0.8930778693076088
93177,5,C,0.8059799104907497
93178,9,B,0.4555097855061778
93179,7,B,0.2901421314860332
93180,0,B,0.09964026494112121
93181,9,B,0.8206927345424027
93182,6,A,0.942877778561816
93183,4,B,0.19947892781740173
93184,1,A,0.28944798262958094
93185,0,A,0.05311752655693014
93186,5,A,0.9440389696248501
93187,9,B,0.964069646925037
93188,6,A,0.8012050764853018
93189,8,B,0.04823432782792492
93190,9,C,0.20026242975470976
93191,8,B,0.61305850692657
93192,5,A,0.9684800468915266
93193,3,C,0.4411141076940811
93194,6,A,0.4178243827235034
93195,7,A,0.46233203447353
93196,2,C,0.7435468049607034
93197,9,A,0.03647263401851819
93198,2,A,0.8863136086198382
93199,1,B,0.4261254017579199
93200,0,C,0.8391421753989291
93201,1,C,0.0736111302318343
93202,7,B,0.12411363845689838
93203,5,C,0.9008498558783276
93204,9,C,0.6012881987122926
93205,6,C,0.7618401837142509
93206,5,A,0.8978908686728324
93207,5,C,0.2719904675272282
93208,0,B,0.5157119876203372
93209,9,B,0.7111837564316772
93210,8,B,0.6464867418950082
93211,6,A,0.14579661168620217
93212,6,C,0.41419895222309755
93213,2,A,0.734468430389009
93214,1,B,0.46531960755710455
93215,7,A,0.1605501495288163
93216,1,A,0.34459166913558203
93217,3,B,0.67495944451431
93218,6,B,0.36452885980850447
93219,4,A,0.26138372015002787
93220,7,B,0.676313331649239
93221,3,A,0.36119505738613167
93222,6,A,0.535402446187027
93223,8,B,0.8299620295871831
93224,7,C,0.555867087970052
93225,2,A,0.41703450027658173
93226,7,B,0.3359330991442725
93227,2,C,0.2080895860986568
93228,1,A,0.7082618590877134
93229,8,A,0.3619540619764865
93230,1,A,0.8648803320415137
93231,0,B,0.6931378199754821
93232,8,C,0.15972618534527738
93233,0,C,0.03700377507062924
93234,1,B,0.6464241106387529
93235,2,B,0.3850267221664698
93236,0,A,0.46576354923694063
93237,8,C,0.39732757690037523
93238,0,A,0.16217784264327917
93239,8,A,0.3506434677930189
93240,3,C,0.23517394936540015
93241,3,B,0.28877888507645033
93242,4,C,0.8403006487041388
93243,9,A,0.11887203526662693
93244,0,A,0.9096608331907728
93245,7,B,0.23738649106875354
93246,3,B,0.4117240491057319
93247,8,B,0.5608473392672845
93248,5,C,0.4249902199684382
93249,9,C,0.3487066341882493
93250,4,A,0.816302340635923
93251,2,B,0.18997570280769127
93252,5,A,0.8448334341309323
93253,2,C,0.035975895101187816
93254,8,B,0.962435411641826
93255,7,A,0.6994740753128573
93256,0,A,0.8775942381105645
93257,9,C,0.2919761588376345
93258,3,C,0.7821721823233357
93259,3,A,0.7753653639807057
93260,8,B,0.8263266567789099
93261,0,B,0.591991790814869
93262,6,A,0.942070999511028
93263,0,B,0.7846608300524159
93264,9,B,0.13178175574934425
93265,6,A,0.09462900848555023
93266,4,B,0.8513446423504463
93267,5,C,0.7297917373506339
93268,3,B,0.7572523177200814
93269,0,A,0.13109534484118657
93270,4,A,0.09046112242922644
93271,0,A,0.0750228235717384
93272,2,A,0.2302974314375209
93273,2,C,0.9565963817533429
93274,1,B,0.408194060477845
93275,4,A,0.01955533034562207
93276,5,A,0.8896748171599881
93277,1,A,0.47569296258981864
93278,1,A,0.1714179103333071
93279,1,A,0.8678398927997814
93280,6,A,0.3408333092992528
93281,8,A,0.8788954840329557
93282,3,A,0.8017883080144093
93283,3,B,0.3851174300163832
93284,4,C,0.2646045230144186
93285,8,B,0.1622019148029744
93286,4,C,0.8494811717674318
93287,0,A,0.19204101972384102
93288,2,B,0.05372829699334536
93289,8,A,0.4682760364307976
93290,9,A,0.43242209961170996
93291,3,B,0.8148571936186082
93292,3,B,0.844310532207543
93293,6,B,0.5417750917449258
93294,5,A,0.5414749463947406
93295,6,A,0.023255478747662428
93296,9,C,0.5129659095935943
93297,9,A,0.839228455818202
93298,6,A,0.6785064812314873
93299,1,A,0.26000926601467544
93300,9,A,0.49795497681970735
93301,1,B,0.22711525338257776
93302,3,C,0.5850583418532254
93303,1,B,0.40710304745344716
93304,6,B,0.38190266479146795
93305,5,A,0.39638068594968645
93306,4,A,0.6417292963973195
93307,8,A,0.474964706441138
93308,8,A,0.9504168546167109
93309,6,B,0.3118654171048395
93310,8,C,0.7556349891020482
93311,4,B,0.4281697974178592
93312,4,B,0.7000978698523889
93313,8,A,0.6160942897106192
93314,0,A,0.06096333581797553
93315,4,A,0.1687301002175573
93316,9,A,0.7249883189164117
93317,9,B,0.7532922400774862
93318,9,C,0.7834354889364061
93319,1,A,0.26511635514103626
93320,8,A,0.6265473647066803
93321,1,B,0.6339022344060115
93322,2,C,0.978402101090845
93323,0,A,0.41906830547144747
93324,5,B,0.4697879512421894
93325,3,C,0.6875412616233915
93326,2,C,0.7438752744984152
93327,4,C,0.7707248562407856
93328,6,C,0.880992956847432
93329,2,C,0.35901804708689045
93330,9,C,0.46158610303213465
93331,2,A,0.15758364851602447
93332,5,A,0.17286666598781986
93333,7,A,0.01872404985524978
93334,7,A,0.5331377349135147
93335,2,C,0.9595787705464237
93336,7,C,0.3871406583007335
93337,0,C,0.1431172597966125
93338,3,A,0.16543909167395943
93339,2,A,0.4061566222631251
93340,7,A,0.4895480721118204
93341,5,B,0.7663654847335402
93342,7,B,0.05633322264375329
93343,5,A,0.8530823752839032
93344,5,B,0.976326690800233
93345,2,B,0.8414192255040945
93346,0,B,0.7278859539915369
93347,1,A,0.5135679314400758
93348,7,C,0.017076390034666877
93349,5,C,0.7707378756755212
93350,6,A,0.4165479563377017
93351,7,B,0.5093787458663025
93352,6,A,0.7892968503407194
93353,0,B,0.5805790797422301
93354,8,B,0.04069693663967777
93355,2,B,0.8896501915467553
93356,5,A,0.7171558885406595
93357,3,C,0.897393870243641
93358,8,C,0.33667216427739877
93359,5,C,0.42516909217738474
93360,1,A,0.7688990211436324
93361,0,B,0.31631240933861215
93362,8,B,0.1278343067064187
93363,0,A,0.12396041062546637
93364,6,A,0.42025863464675295
93365,8,A,0.9490367595673106
93366,7,A,0.46714458300760286
93367,4,B,0.031479924666518055
93368,8,B,0.2955506328542199
93369,8,C,0.5803335468624288
93370,8,B,0.3934609961598021
93371,0,A,0.9953725015601236
93372,7,B,0.28235729128894993
93373,7,A,0.8322644368973805
93374,5,A,0.28917834524611685
93375,8,A,0.13577950073788136
93376,6,A,0.7141211802741094
93377,3,A,0.7846133032377772
93378,1,C,0.6511655089937122
93379,4,B,0.45297631768819746
93380,5,A,0.6327032457490378
93381,2,A,0.5442345294733777
93382,7,A,0.8383395109354581
93383,6,C,0.5061600075640498
93384,0,C,0.2090355375563876
93385,0,C,0.9368616958983856
93386,4,C,0.7524829372599308
93387,0,C,0.31739088216097766
93388,8,C,0.08453410483024515
93389,3,C,0.5071305714664216
93390,4,B,0.37599957595921807
93391,4,A,0.19903780945265093
93392,1,B,0.17072660953302254
93393,1,C,0.48068609822801234
93394,2,B,0.8463776754010804
93395,9,C,0.2796095374709644
93396,7,C,0.09906452436371238
93397,7,A,0.5559204510628438
93398,7,C,0.9784532235466274
93399,1,B,0.6186715609682251
93400,4,C,0.057416863117437655
93401,5,B,0.11907864517173516
93402,6,B,0.1625715548747909
93403,4,C,0.29318840703471527
93404,7,C,0.8380706056415252
93405,4,A,0.09952289880399356
93406,8,A,0.9753107565529048
93407,0,C,0.503991781157771
93408,4,A,0.5433934872014063
93409,5,B,0.09884210910135349
93410,8,C,0.5567465838801193
93411,3,B,0.7921901290560659
93412,5,A,0.5104356201197685
93413,6,B,0.35505782393371266
93414,1,C,0.7159947882329835
93415,8,C,0.4133379447405804
93416,2,C,0.8957235946043463
93417,1,C,0.12884621297742482
93418,2,A,0.4671564951245828
93419,6,A,0.4398045632932036
93420,8,B,0.09471499924809312
93421,6,B,0.5922161298793363
93422,8,A,0.07198507081357663
93423,3,C,0.5038122288215847
93424,3,A,0.9307918448081012
93425,3,A,0.38407579711947515
93426,0,C,0.6364975676236859
93427,0,A,0.8850548703226127
93428,3,B,0.46169334263187445
93429,2,B,0.4528132959113361
93430,6,C,0.6071874371274607
93431,6,C,0.8081150270220074
93432,2,C,0.6157866884630769
93433,1,C,0.22053128215420514
93434,3,C,0.4725000264549807
93435,9,B,0.7652762032464688
93436,8,B,0.237623914843767
93437,0,B,0.5254688629085412
93438,9,C,0.0059106735473971606
93439,0,B,0.5092564724035311
93440,4,B,0.4540714217597358
93441,1,C,0.9514671132298758
93442,3,B,0.8819237869851052
93443,4,A,0.8113074786244402
93444,5,B,0.8015865284549497
93445,2,B,0.17255323689157043
93446,3,C,0.8629349567383845
93447,1,A,0.38126214121600066
93448,8,A,0.5442592960888232
93449,0,A,0.9182084872780912
93450,7,C,0.7192995443120057
93451,3,C,0.04299245614099256
93452,1,A,0.884835491941585
93453,4,B,0.5448010715117673
93454,6,A,0.2575964518243359
93455,8,A,0.9266080558364743
93456,1,C,0.10104645764826337
93457,5,C,0.2687126030636252
93458,9,A,0.5832268433881723
93459,4,C,0.7681698916654733
93460,6,C,0.2697438691856151
93461,4,A,0.4634209256482421
93462,4,C,0.5821986682735274
93463,6,A,0.9982817079296898
93464,8,B,0.3948267412669175
93465,3,B,0.20149554576251627
93466,1,A,0.1682435109012762
93467,8,C,0.17191565138851017
93468,9,C,0.9880764283677579
93469,4,C,0.6724004955187163
93470,6,C,0.37128313247760514
93471,2,C,0.6179709124524868
93472,6,C,0.05271699818158937
93473,2,C,0.7288192418495913
93474,5,C,0.03350028769494395
93475,1,B,0.6529549532468485
93476,6,A,0.10491592955141271
93477,1,C,0.7970653733150108
93478,3,C,0.722944204599443
93479,3,C,0.9516364149221638
93480,1,A,0.77609537399806
93481,8,B,0.6095454411488009
93482,8,C,0.8636370181226078
93483,7,B,0.27477052763771503
93484,2,A,0.11979741292383106
93485,8,A,0.28420488590632254
93486,0,C,0.2872181997013352
93487,7,B,0.9611374937510807
93488,3,C,0.6645082868908764
93489,3,C,0.6756246406156258
93490,2,A,0.8998069343927336
93491,0,A,0.4861701122702904
93492,0,B,0.6868670635077975
93493,5,C,0.18121338508716944
93494,0,C,0.667934097908181
93495,1,B,0.4702054459597198
93496,0,A,0.567455749267702
93497,5,C,0.09889362385360456
93498,2,A,0.48814327260832024
93499,9,C,0.17311964351356823
93500,2,A,0.3989028415618566
93501,7,A,0.6379562736688064
93502,1,C,0.8863966114591164
93503,9,C,0.1081894659069037
93504,7,C,0.6923577365463971
93505,9,C,0.40807532063485874
93506,5,B,0.030240569673206652
93507,7,C,0.613608201795764
93508,7,B,0.9624233514247145
93509,8,A,0.05327491379157301
93510,9,B,0.8407131830991019
93511,1,B,0.10024385366022603
93512,4,B,0.00839160866030475
93513,3,C,0.19521155852442795
93514,1,A,0.2868718934179926
93515,6,C,0.5527748835479528
93516,4,C,0.1807010680811233
93517,2,C,0.7038420793830997
93518,0,C,0.345854200650212
93519,2,C,0.5815203205800207
93520,3,B,0.24604657500396665
93521,7,C,0.5357725209372787
93522,0,A,0.4843696806725539
93523,3,C,0.4053024714888941
93524,8,A,0.025601558720133477
93525,0,A,0.06292347982177449
93526,9,C,0.5266030635728993
93527,6,C,0.7521659196253102
93528,4,A,0.7320073021314788
93529,2,C,0.1070100314553658
93530,2,B,0.7754700491111238
93531,7,B,0.6302292537465723
93532,0,C,0.46408411050314147
93533,7,A,0.7521305726838917
93534,9,C,0.5143772132694079
93535,4,C,0.46062983629958476
93536,3,A,0.3547695308702875
93537,3,B,0.920284544678783
93538,4,B,0.48084595362448557
93539,8,B,0.5566573197999598
93540,8,C,0.10630409808873698
93541,4,A,0.6489929517833462
93542,1,B,0.0040185136888110096
93543,7,B,0.42821419322210996
93544,7,A,0.8967566649597246
93545,1,B,0.9146823093299717
93546,0,B,0.7052195654283747
93547,0,C,0.2946269670333994
93548,1,A,0.9984085848143367
93549,1,C,0.7629187541283552
93550,7,B,0.12982511898073024
93551,9,C,0.12717052982940524
93552,1,A,0.09895584237068356
93553,2,C,0.7698224624229829
93554,5,B,0.7897341454632046
93555,5,A,0.2903604155683339
93556,2,A,0.27311491217859063
93557,4,A,0.030380992226124337
93558,5,A,0.5126749429330131
93559,6,B,0.8253599963337495
93560,1,C,0.34549603673714935
93561,5,C,0.5641847746410069
93562,3,B,0.501762823531889
93563,7,A,0.9757233585501349
93564,3,B,0.531343278555053
93565,3,B,0.8803009216040887
93566,0,C,0.015724703730010336
93567,3,A,0.7104597764250685
93568,1,C,0.5012363370759444
93569,8,C,0.5144520356017812
93570,6,A,0.966845049406632
93571,0,A,0.7954168154039672
93572,6,A,0.6511468936571362
93573,1,B,0.6356139772987247
93574,7,A,0.7034711573688707
93575,4,A,0.5896880567730973
93576,1,A,0.9238594573077918
93577,8,C,0.40771486271633495
93578,5,A,0.163061696085112
93579,6,B,0.013542525608736145
93580,5,A,0.584454380430746
93581,0,B,0.07174746388651021
93582,5,B,0.771002909619122
93583,1,A,0.5608275525824493
93584,2,B,0.7261958077559759
93585,8,C,0.19154354030456933
93586,3,C,0.003908747166597504
93587,9,B,0.6868793713888026
93588,7,A,0.5519160594461866
93589,3,A,0.7700282359533381
93590,5,A,0.1479409516261081
93591,4,C,0.5714703421082266
93592,8,A,0.3129309126433629
93593,5,A,0.21494731860341365
93594,3,B,0.19518596714288172
93595,0,A,0.4141562448490298
93596,9,C,0.7878455486832486
93597,1,C,0.7230356129944583
93598,9,B,0.08248856041929897
93599,1,B,0.016978669182830974
93600,4,C,0.16321991942495173
93601,5,C,0.6397068781176621
93602,1,C,0.39669540934710656
93603,2,C,0.5194091204972355
93604,1,C,0.5974142347132684
93605,5,C,0.8915768995622461
93606,5,B,0.14475785823916265
93607,1,A,0.4584363207597949
93608,6,C,0.9387747223580253
93609,0,B,0.44183472620599173
93610,7,B,0.014845579888932536
93611,0,B,0.04533067313688477
93612,8,C,0.3192336735169041
93613,4,A,0.7395973151498226
93614,7,C,0.5866887199889896
93615,4,A,0.007284947016891086
93616,7,C,0.29402027036284173
93617,5,B,0.20735919897171484
93618,2,C,0.18519244632312404
93619,9,A,0.596045910431453
93620,6,C,0.47260904612010324
93621,4,C,0.6987471132760648
